"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","category_senti","sent.value"
"187","I am trying to use your suiteTwo instancesThe log on process takestominutes every dayMul…",FALSE,0,"Microsoft",2018-12-11 22:49:34,TRUE,NA,"1072624459834626049","74286565","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","waypointgroup",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"190","Just got off the phone withand supposidely my computer isn’t eligible for flickergate but yet it still…",FALSE,0,NA,2018-12-11 22:48:29,TRUE,NA,"1072624189897609216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikePenque",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.8
"191","hello i have a problem with muy account can help me please",FALSE,0,"Microsoft",2018-12-11 22:44:45,FALSE,NA,"1072623247865364482","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daniielcarvajal",0,FALSE,FALSE,NA,NA,0,0,0,1,0,1,0,1,1,0,"Positive",0.25
"194","Been locked out of my emails now since Saturday SATURDAY 
please unlock it already They’re…",FALSE,1,NA,2018-12-11 22:44:14,TRUE,NA,"1072623119314141184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CVMSRH",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1
"197","Our edtech nightmare with a recent windowsupdate “bricking” the displays of about half ourAI…",FALSE,0,NA,2018-12-11 22:43:32,TRUE,NA,"1072622942712987652",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wfryer",2,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,0,1,0,"Negative",-0.75
"199","itsridiculousfight back and file complaints with theandbtw…",FALSE,1,"AnneLaBarbera",2018-12-11 22:41:31,TRUE,"1072616743393214464","1072622435005030401","15501576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClubDie",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Negative",-1
"203","Proud of s and s commitments to promoting greater diversity in the legal industry Great minu…",FALSE,2,NA,2018-12-11 22:38:39,TRUE,NA,"1072621712351657986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dwtdenovo",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,2,0,3,"Positive",2.6
"206","of Fortune companies have adoptedLearn about new infrastructure driving s competitive e…",FALSE,1,NA,2018-12-11 22:36:00,TRUE,NA,"1072621048045203456",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","alysfitz",1,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,1,0,1,"Positive",1.8
"208","I miss when I was young enough to just fake aOffice product key This buying and trying to use takes wa…",FALSE,0,NA,2018-12-11 22:34:05,TRUE,NA,"1072620565050126336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SHollywoodN",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,0,1,1,"Negative",-0.6
"210","i love how you allow harassment im reporting you to the BBB and the news media",FALSE,0,"Microsoft",2018-12-11 22:32:39,FALSE,NA,"1072620201689182209","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_Like_Gaming_2",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,1,"Neutral",0
"212","Private companies aren’t waiting for government mandates to reduce their environmental impact…",FALSE,0,NA,2018-12-11 22:30:57,TRUE,NA,"1072619774008549376",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gaeblerdotcom",0,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,0,1,0,"Negative",-0.5
"213","Youssef Sneifer left his job at Microsoft Payments in September afteryears as president and more thanyears a…",FALSE,1,NA,2018-12-11 22:30:18,TRUE,NA,"1072619612058075139",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CoinDeskMovers",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,2,"Neutral",0
"216","…",FALSE,0,"Vinny_Pizz",2018-12-11 22:28:41,TRUE,"1072614039476453378","1072619206133329920","981554120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Declineless_",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"219","Coding on mobile is fun We just need a proper IDE Waiting forHopefully it comes some day I t…",FALSE,1,NA,2018-12-11 22:28:04,TRUE,NA,"1072619051501961216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Parthanator",0,FALSE,FALSE,NA,NA,0,2,0,0,1,0,0,0,0,2,"Positive",1.25
"222","Swinging for the fences thats ourMicrosoft UpdatesNotepad",FALSE,0,NA,2018-12-11 22:27:55,FALSE,NA,"1072619011492450307",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djross95",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"224","Thanksfor hosting us for this great episo…",FALSE,0,"BMWGroup",2018-12-11 22:26:28,TRUE,"1072525164301049856","1072618649012396036","107122128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnshew",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"225","Frommyths of the BB buyer’s journey",FALSE,0,NA,2018-12-11 22:26:26,FALSE,NA,"1072618638920814593",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","QueueAssoc_UK",0,FALSE,FALSE,NA,NA,0,1,0,1,1,0,0,0,0,1,"Positive",0.4
"227","Mobile App Magnet students exploring the latest technology at the Microsoft Store…",FALSE,3,NA,2018-12-11 22:25:08,TRUE,NA,"1072618313098952711",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsOrtiz_MSSHS",0,FALSE,FALSE,NA,NA,0,2,0,0,0,0,0,1,0,3,"Positive",1.1
"228","As facialrecognition begins to present general concernlaunches a plan for action…",FALSE,0,NA,2018-12-11 22:25:03,TRUE,NA,"1072618289220730881",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AnjaHoffmann",0,FALSE,FALSE,NA,NA,0,2,0,0,1,0,1,2,0,3,"Positive",0.9
"229","Frommyths of the BB buyer’s journey",FALSE,0,NA,2018-12-11 22:24:47,FALSE,NA,"1072618223013634048",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","QueueAssociates",0,FALSE,FALSE,NA,NA,0,1,0,1,1,0,0,0,0,1,"Positive",0.4
"231","Oy veyis there a way to turn off darkmode within Excel while still leaving darkmode on in MacOS Mojave",FALSE,0,NA,2018-12-11 22:23:37,FALSE,NA,"1072617931375292416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IndieAtWork",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,1,0,1,"Positive",0.75
"233","…",FALSE,0,"WARDOG",2018-12-11 22:22:41,TRUE,"1072614307026923525","1072617694476861440","56472088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NJCUBANO",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"234","Agreed but Teamsshared calendars etc yes",FALSE,0,"marypcbuk",2018-12-11 22:21:55,FALSE,"1072615086907424768","1072617503568904192","109323518","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keranm",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,1,"Positive",1.3
"235","Congrats man Bigger things coming your way keep working<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E66>",FALSE,2,"Jadenbanson",2018-12-11 22:21:51,FALSE,"1072583311896338438","1072617486275829761","1849975478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattpasquale16",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",1.25
"236","If I were reading along I think my brain might hear what I intended to write the same way I re…",FALSE,1,"mattjmadison",2018-12-11 22:21:35,TRUE,"1072617158134390795","1072617418143481861","3066130684","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattjmadison",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,2,"Negative",-0.15
"238","I just sat back in my office chair and listened No empirical evidence on this but I think just…",FALSE,1,"Khuff8",2018-12-11 22:20:33,TRUE,"1071391791700688896","1072617158134390795","489644382","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattjmadison",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"240","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 22:19:03,TRUE,NA,"1072616782081507329",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","DearLebo",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"241","They literally took over my screen and used a little red pen to tell me every step and where to…",FALSE,0,"ClubDie",2018-12-11 22:18:54,TRUE,"1072615275462316033","1072616743393214464","2721815892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneLaBarbera",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"246","They kept me on the phone for hours told me they would refund the whole thing and then called…",FALSE,0,"ClubDie",2018-12-11 22:17:01,TRUE,"1072615275462316033","1072616269210374145","2721815892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneLaBarbera",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.8
"247","…",FALSE,0,"ASHLEYRAKSUU",2018-12-11 22:16:51,TRUE,"1072616180081397760","1072616228076838913","904626444004929536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHStongue",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"250","…",FALSE,0,"ASHStongue",2018-12-11 22:16:40,TRUE,"1072616060573114369","1072616180081397760","864203206699646976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHLEYRAKSUU",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"252","…",FALSE,0,"ASHLEYRAKSUU",2018-12-11 22:16:11,TRUE,"1072615697677733889","1072616060573114369","904626444004929536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHStongue",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"253","Heyhow about you unban me from talking You know since I pay for your service and all I report someo…",FALSE,0,NA,2018-12-11 22:15:13,TRUE,NA,"1072615817223778304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","paytondag99",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,1,"Negative",-0.1
"254","Computer Science students were selected byto present theirsubmissions at the sc…",FALSE,5,NA,2018-12-11 22:15:08,TRUE,NA,"1072615796566839298",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","GulliverSchools",1,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,1,0,1,"Positive",0.25
"257","LIVE AN READY come join the fun an power up the follow button thanks so much",FALSE,5,NA,2018-12-11 22:14:18,TRUE,NA,"1072615586293800960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Masterrr_K",3,FALSE,FALSE,NA,NA,0,2,0,0,1,0,0,0,0,2,"Positive",2.4
"259","Exciting day in Sweden todaybuyspieces of land a few miles from each other in the Gävle region New…",FALSE,0,NA,2018-12-11 22:13:59,TRUE,NA,"1072615507923267586",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cjtireus",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,0,0,2,"Positive",1.55
"261","I just okCheck for updates shouldnt be used for Release Candidate testing Ever Average users g…",FALSE,2,NA,2018-12-11 22:13:37,TRUE,NA,"1072615414230851586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","canterrain",3,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.25
"263","Business wars shows me I know nothing of tech history something I thought I was on expert on and I love it",FALSE,0,"businesswars",2018-12-11 22:13:10,FALSE,"1072579689674391552","1072615299915149312","929067985079189505","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrickjmq",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",0.35
"264","An interesting article highlighting thePs to keep employees fulfilled Purpose Pride People Perks Pay…",FALSE,1,NA,2018-12-11 22:13:09,TRUE,NA,"1072615296928747522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomwkeane",1,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,0,3,"Positive",1.7
"266","“You absolutely need to have a set of principles that govern how you show up on any big issue”…",FALSE,0,NA,2018-12-11 22:13:08,TRUE,NA,"1072615292340240384",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Prod1</a>","Microsoft_Green",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,2,0,1,"Positive",0.65
"267","i learned this lessons with att like yrs ago and had to block it at the bank side becau…",FALSE,1,"AnneLaBarbera",2018-12-11 22:13:04,TRUE,"1072609475591368704","1072615275462316033","15501576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClubDie",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,0,"Positive",0.1
"268","…",FALSE,0,"ASHLEYRAKSUU",2018-12-11 22:12:57,TRUE,"1072615154511167491","1072615247708635137","904626444004929536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHStongue",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"269","why wontadoptupdate method for android",FALSE,0,NA,2018-12-11 22:12:47,FALSE,NA,"1072615202317918209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrinceSefadzi",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"270","its notnot many families need SharePoint thoughthe custom domain used to b…",FALSE,0,"keranm",2018-12-11 22:12:19,TRUE,"1072614687727071232","1072615086907424768","14574695","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","marypcbuk",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"271","is so clever The response to clicking “no” for relevant ads actually motivates using them ha …",FALSE,0,"Microsoft",2018-12-11 22:12:08,TRUE,NA,"1072615041441165312","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MathRunnerGirl",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,2,"Positive",1.55
"272","Your customers should be productive and secure on their favorite apps and devices Keep it that way with …",FALSE,0,NA,2018-12-11 22:11:21,TRUE,NA,"1072614844153634818",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","EAPENCORP",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,1,0,2,"Positive",1.75
"273","Contrary to popular belief there isnt an app for everything Nor should there beis working to limit…",FALSE,0,NA,2018-12-11 22:11:13,TRUE,NA,"1072614809257082880",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","hbcomputing3",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,1,"Negative",-0.1
"274","If youre an IT pro or developer your time is importantallows you to work with bestinclass d…",FALSE,0,NA,2018-12-11 22:11:04,TRUE,NA,"1072614772871434240",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","BarrieWeb",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"276","Yes but it’s not full Officeonline suiteyou can’t easily add a domain to it all",FALSE,0,"marypcbuk",2018-12-11 22:10:44,FALSE,"1072595817972883457","1072614687727071232","109323518","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keranm",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.8
"279","Why can’t I connect my hearing aids to my Xbox",FALSE,0,"Microsoft",2018-12-11 22:10:35,FALSE,"1071143687579713541","1072614650234200070","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ListenInhere",0,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,0,1,0,"Neutral",0
"280","The cloud gives us access to a whole new frontier in ITthe intelligent edgeharnesses the power of th…",FALSE,0,NA,2018-12-11 22:10:32,TRUE,NA,"1072614637558992897",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","DigitalRx_Media",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,1,"Positive",1.55
"281","Contrary to popular belief there isnt an app for everything Nor should there beis working to limit…",FALSE,1,NA,2018-12-11 22:10:12,TRUE,NA,"1072614555484909568",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","BluesourceNA",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,1,"Negative",-0.1
"283","Ever wonder what goes on inside the world of Microsoft IT Ataira Analytics Inc has teamed up withto eq…",FALSE,0,NA,2018-12-11 22:09:52,TRUE,NA,"1072614471024168961",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","AtairaAnalytics",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"284","…",FALSE,0,"ASHStongue",2018-12-11 22:09:38,TRUE,"1072614214546743296","1072614411947388933","864203206699646976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHLEYRAKSUU",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"285","The cloud gives us access to a whole new frontier in ITthe intelligent edgeharnesses the power of th…",FALSE,0,NA,2018-12-11 22:09:20,TRUE,NA,"1072614335011266563",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","E_H_Integrated",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,1,"Positive",1.55
"286","Ever wonder what goes on inside the world of Microsoft IT EVB Technology has teamed up withto equip yo…",FALSE,0,NA,2018-12-11 22:09:14,TRUE,NA,"1072614309786722304",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","EricBonett",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.1
"287","…",FALSE,0,"Vinny_Pizz",2018-12-11 22:09:13,TRUE,"1072614039476453378","1072614307026923525","981554120","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WARDOG",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"289","Who has time for downtime Read this ebook to learn howSQL Server can help you sustain uptime for your…",FALSE,0,NA,2018-12-11 22:08:48,TRUE,NA,"1072614202316128257",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","8_IT",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",0.8
"290","See howeasily built a natural language bot to engage itsmillion customers with …",FALSE,0,NA,2018-12-11 22:08:42,TRUE,NA,"1072614174977609730",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","MBITLLC",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.2
"291","…",FALSE,1,"NJCUBANO",2018-12-11 22:08:09,TRUE,"1072612442344210432","1072614039476453378","72233303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vinny_Pizz",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"293","Have you been drinking again",FALSE,0,"mrblowup",2018-12-11 22:07:53,FALSE,"1072559804533665792","1072613970975043584","2730504234","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomTwit1",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,0,"Neutral",0
"294","yo fix your shit man If I have the box checked for you to update my shit automatically fucking DO IT",FALSE,0,"Xbox",2018-12-11 22:07:42,FALSE,NA,"1072613925911490560","24742040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackJackbutt",0,FALSE,FALSE,NA,NA,1,0,1,0,0,0,0,0,1,0,"Negative",-1.75
"295","That said I am impressed how fargot WindowsHands down I would never believe that at some point in…",FALSE,0,"RealRockaut",2018-12-11 22:07:39,TRUE,"1072612998987034624","1072613912305123330","866903296728084481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealRockaut",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"297","…",FALSE,0,"Croftyx23",2018-12-11 22:07:11,TRUE,"1072613599728844802","1072613794474590208","428380451","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASHStongue",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
